,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0,0.0,Adam,0.8812479376792908,0.8722456693649292,0.879709368227998,0.8704762634897948
1,0,0.2,Adam,0.8803265690803528,0.8714011311531067,0.8769179385536245,0.8678222765822572
2,0,0.4,Adam,0.8818109631538391,0.871324360370636,0.8790846494858809,0.8681344267237271
3,0,0.6000000000000001,Adam,0.8791236877441406,0.8712092041969299,0.8762853596486598,0.8681522411980025
4,0,0.8,Adam,0.8831930160522461,0.8743953704833984,0.8807854041958529,0.871871709521412
