,num_of_estimators(trees),accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,2.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
1,3.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
2,5.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
3,7.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
4,11.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
5,13.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
6,20.0,0.7568653545926854,0.7626871401151631,0.6521218754587154,0.6600055795029427
7,30.0,0.7601156809049727,0.765489443378119,0.6597454792729064,0.6665957179264898
8,50.0,0.7851713459422107,0.7903262955854127,0.7188851601022705,0.7254755358808547
9,70.0,0.8123768331072607,0.8153934740882918,0.7801633537467862,0.7831028624453821
10,90.0,0.8220766258029841,0.8237236084452975,0.7956832199715568,0.7970530560174405
11,120.0,0.8328769226831828,0.832936660268714,0.8160148066991252,0.815498630570728
12,150.0,0.8369206357331149,0.836852207293666,0.8215677845807684,0.8209546837002729
13,200.0,0.8423207841732142,0.8428790786948177,0.8286441686338414,0.8289484711949198
