,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0.0,0,SGD,0.8778952360153198,0.8698272705078125,0.8755520223042248,0.8672074945249983
1,1e-05,0,SGD,0.8774857521057129,0.8711324334144592,0.875314576272205,0.8686406345549982
2,3.1622776601683795e-05,0,SGD,0.879737913608551,0.8701343536376953,0.877163879162601,0.8671746682602139
3,0.0001,0,SGD,0.8750543594360352,0.8692514300346375,0.8725588219886411,0.8665812384063013
4,0.00031622776601683794,0,SGD,0.8790469169616699,0.8706334233283997,0.8774458410729885,0.8688335246422523
5,0.001,0,SGD,0.8864177465438843,0.875239908695221,0.8836187651487921,0.8720701679996937
