,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,1e-05,0.1,SGD,0.604948103427887,0.5888689458370209,0.5047212811288644,0.48534607267229013
1,1e-05,0.4,SGD,0.5997605621814728,0.5834829211235046,0.49804678747211123,0.4767870577721218
2,1e-05,0.7000000000000001,SGD,0.5810055732727051,0.5682226121425629,0.42016583373753436,0.3963032726027701
3,0.0001,0.1,SGD,0.6079409420490265,0.5828844904899597,0.5118016694730187,0.4918329383820482
4,0.0001,0.4,SGD,0.5871907472610474,0.5583482980728149,0.43862036667280563,0.4021705584850641
5,0.0001,0.7000000000000001,SGD,0.6125299334526062,0.5885697305202484,0.507366030151098,0.4797212691616054
6,0.001,0.1,SGD,0.6027533710002899,0.5870736241340637,0.5013336732114276,0.47590172610376397
7,0.001,0.4,SGD,0.6069433391094208,0.578994631767273,0.43861921661928277,0.41994827251702666
8,0.001,0.7000000000000001,SGD,0.607342392206192,0.5891681611537933,0.5127649523757224,0.4909953513325582
