,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0.0,0,Adam,0.6021548509597778,0.5822860598564148,0.46257708180239393,0.4428972436003672
1,1e-05,0,Adam,0.5949720740318298,0.574805498123169,0.48350330843945455,0.4707075579484309
2,3.1622776601683795e-05,0,Adam,0.6069433391094208,0.5915619432926178,0.5057498719655524,0.4850566478305316
3,0.0001,0,Adam,0.5839984118938446,0.5730101764202118,0.41679747270749345,0.3922442883129207
4,0.00031622776601683794,0,Adam,0.6025538742542267,0.5876720547676086,0.5066345090662375,0.4846061555526301
5,0.001,0,Adam,0.5973663330078125,0.5828844904899597,0.4458747912045393,0.42805238791435485
