,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0,0.0,Adam,0.6061452627182007,0.5921603739261627,0.49962271207472303,0.4765283712677132
1,0,0.2,Adam,0.5991620123386383,0.5843806266784668,0.5063860634165355,0.4866717249821624
2,0,0.4,Adam,0.6007581949234009,0.5867743790149689,0.49071213458879825,0.46738717282583286
3,0,0.6000000000000001,Adam,0.5981644093990326,0.5798922777175903,0.49047714318492525,0.4634693125777093
4,0,0.8,Adam,0.6053471565246582,0.5870736241340637,0.48618360120996085,0.46563666613801336
