,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0.0,0,SGD,0.6005586683750153,0.5840814113616943,0.48347358784682903,0.46443297939228373
1,1e-05,0,SGD,0.6049481332302094,0.5870735943317413,0.5038426523310333,0.4860419545610891
2,3.1622776601683795e-05,0,SGD,0.6027534008026123,0.5903650522232056,0.510079231283558,0.4926539981752961
3,0.0001,0,SGD,0.5961692035198212,0.5801914930343628,0.4733238200012543,0.45389632155394655
4,0.00031622776601683794,0,SGD,0.6139265894889832,0.5921603739261627,0.5192428423213884,0.4948819141104334
5,0.001,0,SGD,0.5985634624958038,0.5831837356090546,0.3971925379590704,0.3718636726288032
