,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0.0,0,Adam,0.40939977765083313,0.39576271176338196,0.09556329677043274,0.10839557929810015
1,1e-05,0,Adam,0.4343148320913315,0.43389831483364105,0.050942201503800355,0.041571232249198356
2,3.1622776601683795e-05,0,Adam,0.45243488252162933,0.4610169529914856,0.16493265668431453,0.14029816544425008
3,0.0001,0,Adam,0.44507361948490143,0.43305084109306335,0.11071378237245431,0.12153233400157949
4,0.00031622776601683794,0,Adam,0.4484711289405823,0.41355931758880615,0.15117802523759585,0.12687259998159078
5,0.001,0,Adam,0.43827860057353973,0.427118644118309,0.14127898290457022,0.15220265761562565
