,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,1e-05,0.1,Adam,0.44790486991405487,0.43220338225364685,0.11828814867200751,0.11546985452659735
1,1e-05,0.4,Adam,0.43827860057353973,0.4279661029577255,0.10354576035028497,0.09719656197284923
2,1e-05,0.7000000000000001,Adam,0.442808598279953,0.4381355941295624,0.16517592998285038,0.1534433128715922
3,0.0001,0.1,Adam,0.4422423541545868,0.425423726439476,0.0779646891424921,0.07365091355460082
4,0.0001,0.4,Adam,0.42525482177734375,0.43559321761131287,0.1316093271682492,0.12325790045222446
5,0.0001,0.7000000000000001,Adam,0.42582106590270996,0.41016948223114014,0.10695130421703984,0.09036235432199466
6,0.001,0.1,Adam,0.4371460974216461,0.41525423526763916,0.08775045173413279,0.0860699152542373
7,0.001,0.4,Adam,0.43884484469890594,0.4033898413181305,0.10858253496985093,0.09961259079903148
8,0.001,0.7000000000000001,Adam,0.4365798532962799,0.423728808760643,0.08883208481993919,0.08151951651747172
