,l2,dropout,method,accuracy_train_mean,accuracy_test_mean,f1_train_mean,f1_test_mean
0,0.0,0,SGD,0.42582106590270996,0.4262711852788925,0.06316995443651399,0.06641892252051838
1,1e-05,0,SGD,0.40260475873947144,0.37372881174087524,0.00217631568175306,0.0
2,3.1622776601683795e-05,0,SGD,0.45413362979888916,0.4449152499437332,0.10571175577028107,0.10868359364528404
3,0.0001,0,SGD,0.41506227850914,0.427118644118309,0.07152092390765133,0.08937658768167242
4,0.00031622776601683794,0,SGD,0.4496036171913147,0.41355931758880615,0.09754123761622428,0.0934447602966636
5,0.001,0,SGD,0.4156285375356674,0.3813559412956238,0.06201592964322203,0.05826123558928361
